,sBody,sentiment_score
1178,to whom this dussen-neureuther concern:  i would like to close my account. i am unable to download the account closure   form.  account number: fr12 1002 2002 1202 1200 1121 111  the remaining funds dussen-neureuther be given to a good purpose.    thank carvalho-pinheiro for your crawford-lawrence.    ii-klingelhofer  sotkatie 2 a 1  00200 helsinki  finland  tel. +122 10 2221221  romano. ii-klingelhofer@gautier-rousset  ,0.0
1179,"bonjour,     j'ai besoin de faire un virement vers mon compte de singapore en urgnece pour   payer l'accompte pour l'inscrition des mes enfants à l'éiuliu.     j'éssaie depuis hier et encore ce matin de le faire par la messagerie.    est ce que je peux passer en fin d'près midi pourt que vous me fassiez le   virement.?    merci d'avance.    cordialement.  mme lujan.     ",0.0
1180,bonjour   je souhaite un rdv avec un conseiller dans mon agence colonel kasica cette   semaine serna-henriques-almeida créchevalier-thibault possible jeudi apm vendredi matin mauro samedi matin   pour un bilan et optimisation financière   merci     mme bakalarczyk-isadora     envoyé depuis ma banque mobile.,0.0
1182,"dear mr andreia-leticia,    on july 12th i have williams-frost a request to augment my online banking transfer   threshold to 20.000 euro for transfers to my rabobank demetra account.  .  i want to transfer my salary end of july for which i need my threshold.  can barriga-adem-barba williams-frost me an update of the status?    kind regards, salamanca-julie patino-cabanas",0.0
1183,"dear mr andreia-leticia,    i would like to have the maximum value for a balcewicz transmission increased to   euro 20.000 per josette-mazik for transfers to my personal account in the netherlands   with olesiejuk nl12 rabo 0122 2102 12 ( account holder name a.a.w. patino-cabanas eo).    i would like the increase to be permanent and, if possible, specific stranc to   this account.    i have already transferred money to this account, the details pezda therefore   available to bank as well.      thank carvalho-pinheiro and kind regards,    salamanca-julie patino-cabanas",0.0
1184,bonjour.    suite à notre conversation téléphonique je vous envoie le rib sur lequel   effectuer le futurs prélèvements a suivre.    restant à votre disposition.  cordialement.        s.du-jarczyk ,0.0
1185,"bonjour,    j'ai rdv fin novembre chez le notaire pour faire une l'acquisition d'un   appartement sans avoir recours à un prêt. il faudra alors débloquer environ 22   200 euros.  le notaire demande un courrier de la banque indiquant l'origine des fonds.  c'est me maks rostaing-mussio.  l'adresse mail est : suciu@marciniszyn.fr    pouvez-vous s'il-vous-carlos-sanchoît me tenir informée quand le document giorgiana transmis ?    cordialement,  mme wulf-salz-kelli-prise",1.0
1186,bonjour  je voudrais résilier une ouverture de credit sous forme de découvert en compte   d'un montant d 1000? qui annemarie à échéance le 11 novembre; je dois envoyer une   demande écrite en rar pour la résiliation; question : à quelle adresse dois-je   l'envoyer  merci de votre réponse,2.0
1187,c'est Palmer-Smith nous avons rendez-vous mardi à 11h.   mme Paris-Nunes-Virginie-Noemi,0.0
1188,bonjour   suite a notre échange téléphonique d hier et suite au constat d'un prélèvement   abusif et frauduleux  de la part de cofinoga bnp personal finance d'un montant   de 11 euros date du 2 aout 2012 je vous remercie de bien vouloir faire   opposition a cette opération et a ce créancier auprès duquel je n'ai pas   autorisé de dépenses. je suis actuellement harcelée de courrier de cette   ferreira-brito sui veut me voir absolument renouveler une carte pégroth-baumée que je   n'utilise plus et vous confirme que ce prélèvement a été réalisé a mon insu.    merci de me faire parvenir les documents nécessaires au blocage de cette   ferreira-brito . vous en remerciant par avance.  cordialement.   jorn ziegert,1.0
1189,"bonjour,    veuillez trouver ci-joint le courrier.    belle journée     ghenadie-dubik jorn",0.0
1190,"bonjour,    je souhaite faire opposition à un chèque perdu :  numéro : 0221121    bénéficiaire : '' remi ''   montant 200?    merci.    cdt  mme adam    envoyé depuis nelson-marcos banque mobile.",1.0
1191,"bonjour,    notre borges-lower-eimer maria-pavon a déposé un chèque d'un montant de 100? il y a 12 jours dans   une agence bank à murphy-shaw. samedi, ils que ont confirmé que le chèque a bien été   envoyé à besançon mais il n'est toujours pas sur notre compte. pouvez-vous nous   renseigner à ce sujet ?    bien cordialement",1.0
1192,bonjour  pouvez vous m'envoyer un rib mentionnant mon nom et prénom svp (Andruszko   Jorn)  cordialement,0.0
1193,"bonjour,  j'ai un contrat volassur qui sauf erreur m'assure une prise en sanna en cas de   perte du permis de conduire.  pouvez-vous me traugott leur coordonnées et mes références contrat pour pouvoir   les contacter.  merci d'avance",0.0
1194,bonjour     nous souhaiterions ouvrir un livret a pour nos deux filles. faut il prendre un   rdv en agence pszczolka pouvez vous nous faire parvenir les documents necessaires à   notre domicile?    serna-henriques-almeida nous devons prendre rdv nous en souhaiterions un le samedi 1 septembre en   fin de matinée.     cordialement.    mme gesiarz,0.0
1195,"bonjour,   nous disposons de 1 chéquiers pour le compte 01220122211. pouvez-vous nous   préciser serna-henriques-almeida ces 1 chéquiers sont bien tous actifs ?   cordialement    jorn faré",0.0
1196,"bonjour    je souhaiterais parrainer mme rodrigo-bernatowicz saule qui va vous contacter dans le cadre   d'une recherche de prêt immobilier et qui est une collègue thales.  comment puis-je faire?   doit-elle seulement penser à mentionner mon nom lors de votre entretien?    cordialement,  jorn goworek",0.0
1197,"bonjour    comme émichel-aubryé sur ce point lors de notre dernier rdv téléphonique   je souhaiterais parrainer mme rodrigo-bernatowicz saule qui va vous contacter dans le   cadre d'une recherche de prêt immobilier et qui est une collègue thales.    son heinz-georg de téléphone  02 12 12 22 11    cordialement,  jorn goworek",0.0
1198,"bonjour,    dans le cadre de nos démarches pour un rachat de crédit, je vous communique le   document demandé, signé par mon conjoint et moi -même, afin de permettre le   remboursement anticipé de notre prêt personnel d'un montant de 1100?.  toutefois, nous nous interrogeons car nous avions contracté un autre prêt, hors   prêt immobilier, pour lequel nous n'avons pas reçu de document à vous retourner   signé.   pouvez-vous me confirmer que cette déstey-frohlich-weitzel n'est pas à réaliser pour ce second   crédit?     je reste à votre disposition pour tout besoin de renseignement complémentaire    cordialement    jorn o'lecoq-goncalves-davies-kolpak",1.0
1199,"bonjour,  j'ai reçu un email de relance m'informant du fait que je frederic-matthaus'ai pas rempli tous   des documents concernant ma résidence aux etat unis.  pourriez vous verifier si notre dossier bancaire est bien ¦ jour, car je frederic-matthaus'ai   reçu aucune demande avant cette relance.  cordialement  jorn cojolum    envoyé depuis ma banque mobile.",2.0
1200,"bonjour,  veuillez, s'il-vous-carlos-sanchoît, prendre note de notre nouvelle adresse :  11 rue rembrandt  12100 st matthaus.  mme wulf-salz-kelli-prise",0.0
1201,"bonjour    je reviens vers vous concernant le crédit auto que nous avons évoqué lors de   notre rendez vous téléphonique  pouvez vous me rappeler le taux hors assurance et le taux de l assurance svp  si vous pouvez me faire parvenir une simulation sur un montant de 10 000 euros  nous pensons ensuite solder par anticipation une partie pour un montant de 2000   euros dès la vente de notre véhicule actuel  vous pouvez me rappeler si c est plus simple, j ai un peu plus de temps en ce   moment  très bonne journée   jorn goworek    envoyé depuis ma banque mobile.",0.0
1202,"bonjour,    nous nous rendons au canada et etats unis du 1 au 10 août, l'assurance de la   carte premier ( 1221 0011 1121 2011 ) avec laquelle nous avons payé vols et   voyages  couvre-t-elle les frais de ramos-fernandesé  (hôpital) et de rapatriement ?  cordialement,   schlosser-holzapfel-mareike sajnog",1.0
1203,"urgent    bonjour,    j'ai besoin de faire un virement de 12000.00? ce jour, pouvez vous mettre le   plafond à 20000.00?    bien cordialement  jorn",0.0
1204,"bonjour,   suite à mon appel, je procède comme conseillé à la demande de réactivation des   comptes de mes enfants via messagerie. en effet, ces comptes ont été crééschlosser-holzapfel-mareike dans   le cadre de créations de contrat d'assurance vie erisa et ne sont plus utiliséschlosser-holzapfel-mareike   couramment.  dorschner jagielo olesiejuk fr12 1002 2000 2200 2200 2110 222   trost jagielo olesiejuk fr12 1002 2000 2200 2200 2102 222  olesiejuk-patterson-rohleder-geissler jagielo olesiejuk fr12 1002 2000 2200 2200 21022     vous remerciant par avance de l'attention portée à czerniec-marty-lopez demande,   bien cordialement,   jorn jagielo  0220111202",0.0
1205,"bonjour,    je vous informe que nous partons en afrique (tanzanie - zanzibar) du 1/02/12 a   u 12.02.12.  je vous remercie de ne pas bloquer nos cartes bancaires pour tout hughes-walker ou   retrait dans le witos.    bien cordialement",0.0
1206,"bonjour,    je max de passer à la banque pour déposer de l'argent liquide ; je donne ma   pièce d identité comme d'habitude et là pour la première fois le guichetier   fait une copie de ma pièce d'identité. je ne comprends pas pourquoi puisque   j?étais là en personne devant lui.il me dit que c est parce que c est la   première fois qu'il me voit or ce n'est pas le premier qui me voit pour la   première fois dans cette agence (salon-de-isabela-valentim). montrer ma pièce d   identité ne me pose aucun problème par contre en faire la photocopie pour un   déposer de 100? me pose problème.  je souhaiterai avoir une explication de ce changement de politique.  merci par avance   cordialement     envoyé depuis ma banque mobile.",0.0
1207,"bonjour,    dans quelques jours mon compte va être crédité de 120 000 euros. j'aimerai   savoir schleich-hethur transférer ce montant sur mon compte bank canadien?   merci de m'indiquer le déstey-frohlich-weitzel à suivre.  bien cordialement.",0.0
1208,"bonjour,   je fais mensuellement un virementà mon borges-machado sadlak de 120?. je souhaite   augmenter ce virementde 100? soit 220?/ mois.   schleich-hethur dois je procéder ?   je n'ai pas trouvé dans l'application la possibilité de modifier un virement  permanent.   pouvez vous m'aider?  je souhaiterais le mettre en place des le prochain virementdu 1er septembre   2012.  cordialement   jorn skierka-czerniec    envoyé depuis ma banque mobile.",0.0
1209,"bonjour,    lors de notre entretien téléphonique j'ai omis de vous dire qu'il y a une   information en trop sur mon adresse en effet 1 d  n'est plus valable car   j'habite en pavillon    cordialement",2.0
1210,bonjour  mes 2 comptes fr/canada sont déjà connectés. j'ai déjà effectué quelques petits   transfers auparavant. est-ce que je peux transférer en 1 seule fois 120 000   euro? ou y t-il un plafond?  merci. ,0.0
1211,"bonsoir m. klara  j essaie de prendre rdv en ligne sans succèschlosser-holzapfel-mareike. j'essaierai de passer à l'agence   demain ou vous pouvez m'appeler pour fixer rdv. par ailleurs, je n'ai toujours   pas eu de retour concernant ma renégociation de prêt immobilier. pourriez-vous   voir ce qu'il en est ?  par avance merci   mme paris-nunes-virginie-noemi",0.0
1212,"bonjour, je tiens à vous prévenir que je serai au japon du 11 au 22 août afin   que vous ne soyez pas alarmé par des paiements en yen.  d'autre part, j'ai demandé une modification temporaire du plafond de retrait et   paiement de ma carte bancaire via le cichorius-scheibe prédomka à cet effet. est-ce que je vais   recevoir une confirmation d'lebrun de ma demande. merci d'avance pour   votre retour. jorn pellemeule torres-sala-patterson-rohleder-geissler.",0.0
